M,N,C,D,T,seed,formulation,mipgap,runtime,bnbcnt,objval_LP,objbnd,objval
5,2,2,4,1,1,DCC,0,0.9336349964,848,261.2013573,268.3958879,268.3958879
5,2,2,4,1,1,DLog,0,1.479434013,1353,261.2013573,268.3958879,268.3958879
5,2,2,4,1,1,MC,0,0.6665079594,531,261.2013573,268.3958844,268.3958844
5,2,2,4,1,1,TEOC,0,1.486597061,70,261.2013573,268.3958879,268.3958879
5,2,2,4,1,1,TEOM,0,0.7343640327,165,235.5567418,268.3958879,268.3958879
5,2,2,4,1,1,TEOR,0,0.85404706,330,261.2013573,268.3958879,268.3958879
5,2,2,4,1,2,DCC,0,0.713449955,707,268.5972349,274.0224412,274.0224412
5,2,2,4,1,2,DLog,0,1.141525984,682,268.5972349,274.0224412,274.0224412
5,2,2,4,1,2,MC,0,0.609265089,307,268.5972349,274.0224412,274.0224412
5,2,2,4,1,2,TEOC,0,0.7574939728,106,268.5972349,274.0224412,274.0224412
5,2,2,4,1,2,TEOM,0,1.04991293,187,232.8029057,274.0224412,274.0224412
5,2,2,4,1,2,TEOR,0,0.6657819748,140,268.5972349,274.0224412,274.0224412
5,2,2,4,1,3,DCC,0,0.932543993,283,262.2502437,265.9596734,265.9596734
5,2,2,4,1,3,DLog,0,1.17703104,851,262.2502437,265.9596734,265.9596734
5,2,2,4,1,3,MC,0,0.5125648975,1,262.2502437,265.9596734,265.9596734
5,2,2,4,1,3,TEOC,0,0.6775529385,1,262.2502437,265.9596734,265.9596734
5,2,2,4,1,3,TEOM,0,0.4337110519,1,236.0781979,265.9596734,265.9596734
5,2,2,4,1,3,TEOR,0,0.4832081795,1,262.2502437,265.9596734,265.9596734
5,2,2,4,1,4,DCC,0,1.232151031,1499,264.5457187,270.8651304,270.8651304
5,2,2,4,1,4,DLog,0,2.30045104,2140,264.5457187,270.8651304,270.8651304
5,2,2,4,1,4,MC,0,1.203575134,512,264.5457187,270.8651304,270.8651304
5,2,2,4,1,4,TEOC,0,1.312669992,195,264.5457187,270.8651301,270.8651301
5,2,2,4,1,4,TEOM,0,1.202527046,263,232.6721168,270.8651304,270.8651304
5,2,2,4,1,4,TEOR,0,1.32110095,220,264.5457187,270.8651304,270.8651304
5,2,2,4,1,5,DCC,0,0.5759940147,1,259.7565324,262.6763829,262.6763829
5,2,2,4,1,5,DLog,0,0.8480329514,205,259.7565324,262.6763829,262.6763829
5,2,2,4,1,5,MC,0,0.338105917,1,259.7565324,262.6763829,262.6763829
5,2,2,4,1,5,TEOC,0,0.1490659714,1,259.7565324,262.6763829,262.6763829
5,2,2,4,1,5,TEOM,0,0.2592439651,1,233.8607523,262.6763829,262.6763829
5,2,2,4,1,5,TEOR,0,0.1962211132,1,259.7565324,262.6763829,262.6763829
5,2,2,4,1,6,DCC,0,0.7982308865,299,258.6261839,265.216332,265.216332
5,2,2,4,1,6,DLog,0,1.412484169,1323,258.6261839,265.216332,265.216332
5,2,2,4,1,6,MC,0,1.00219202,144,258.6261839,265.216332,265.216332
5,2,2,4,1,6,TEOC,9.56E-05,0.8946681023,1,258.6261839,265.19098,265.216332
5,2,2,4,1,6,TEOM,0,1.097984076,1,231.8395411,265.216332,265.216332
5,2,2,4,1,6,TEOR,0,1.059636831,13,258.6261839,265.216332,265.216332
5,2,2,4,1,7,DCC,0,0.4528000355,75,261.1459205,264.5324568,264.5324568
5,2,2,4,1,7,DLog,0,0.5931658745,38,261.1459205,264.5324568,264.5324568
5,2,2,4,1,7,MC,0,0.1721258163,1,261.1459205,264.5324568,264.5324568
5,2,2,4,1,7,TEOC,0,0.1983261108,1,261.1459205,264.5324568,264.5324568
5,2,2,4,1,7,TEOM,0,0.3038229942,1,232.3192551,264.5324568,264.5324568
5,2,2,4,1,7,TEOR,0,0.1919121742,1,261.1459205,264.5324568,264.5324568
5,2,2,4,1,8,DCC,0,0.5673999786,264,261.8327172,266.2686911,266.2686911
5,2,2,4,1,8,DLog,0,1.153448105,181,261.8327172,266.2686911,266.2686911
5,2,2,4,1,8,MC,0,0.8836870193,1,261.8327172,266.2686911,266.2686911
5,2,2,4,1,8,TEOC,1.59E-05,0.4317030907,1,261.8327172,266.2644574,266.2686911
5,2,2,4,1,8,TEOM,0,0.4468679428,1,233.8633061,266.2686911,266.2686911
5,2,2,4,1,8,TEOR,0,0.4216051102,1,261.8327172,266.2686911,266.2686911
5,2,2,4,1,9,DCC,0,0.6153171062,241,263.6150023,268.8035702,268.8035702
5,2,2,4,1,9,DLog,0,1.131530046,165,263.6150023,268.8035732,268.8035732
5,2,2,4,1,9,MC,0,0.6929740906,32,263.6150023,268.8035732,268.8035732
5,2,2,4,1,9,TEOC,0,0.5028219223,1,263.6150023,268.8035732,268.8035732
5,2,2,4,1,9,TEOM,0,0.4816169739,1,230.5545216,268.8035732,268.8035732
5,2,2,4,1,9,TEOR,0,0.5582818985,1,263.6150023,268.8035732,268.8035732
5,2,2,4,1,10,DCC,0,1.334407091,824,270.4493768,274.4653284,274.4653284
5,2,2,4,1,10,DLog,0,1.148280859,682,270.4493768,274.4653284,274.4653284
5,2,2,4,1,10,MC,0,0.8330659866,163,270.4493768,274.4653284,274.4653284
5,2,2,4,1,10,TEOC,0,0.7590579987,1,270.4493768,274.4653284,274.4653284
5,2,2,4,1,10,TEOM,0,0.8781349659,1,236.9386324,274.4653284,274.4653284
5,2,2,4,1,10,TEOR,0,1.190742016,97,270.4493768,274.4653282,274.4653282
5,2,2,4,3,1,DCC,0,1475.74272,395466,267.307802,288.0812619,288.0812619
5,2,2,4,3,1,DLog,0.0107937928,3600.097365,733217,267.307802,284.9717721,288.0812616
5,2,2,4,3,1,MC,0,61.26559496,8625,267.307802,288.0812619,288.0812619
5,2,2,4,3,1,TEOC,0,2.311514854,91,285.2116029,288.0812617,288.0812617
5,2,2,4,3,1,TEOM,0,2.696551085,77,255.9468818,288.0812617,288.0812617
5,2,2,4,3,1,TEOR,0,2.65641284,98,285.2050006,288.0812617,288.0812617
5,2,2,4,3,2,DCC,0,464.40323,57273,268.0525163,288.3329883,288.3329883
5,2,2,4,3,2,DLog,0.009094584826,3600.156934,701657,268.0525163,285.8342783,288.4576812
5,2,2,4,3,2,MC,0,55.00560784,12848,268.0525163,288.3329877,288.3329877
5,2,2,4,3,2,TEOC,0,2.420318127,102,285.0833312,288.3329883,288.3329883
5,2,2,4,3,2,TEOM,0,2.722916842,100,249.4369369,288.3329883,288.3329883
5,2,2,4,3,2,TEOR,0,1.629172087,166,285.0833312,288.3329883,288.3329883
5,2,2,4,3,3,DCC,0,401.0975821,58169,263.8138035,283.5362947,283.5362947
5,2,2,4,3,3,DLog,0,1370.178453,266668,263.8138035,283.5362947,283.5362947
5,2,2,4,3,3,MC,0,17.27868795,5877,263.8138035,283.5362947,283.5362947
5,2,2,4,3,3,TEOC,0,1.175092936,1,279.8542125,283.5362945,283.5362945
5,2,2,4,3,3,TEOM,0,1.609577894,67,255.8378643,283.5362946,283.5362946
5,2,2,4,3,3,TEOR,0,2.122596979,62,279.7876625,283.5362947,283.5362947
5,2,2,4,3,4,DCC,0,462.1167068,80727,266.8445079,287.9864675,287.9864675
5,2,2,4,3,4,DLog,0.00647232946,3600.187412,845649,266.8445079,286.1225187,287.986462
5,2,2,4,3,4,MC,0,72.34432983,18577,266.8445079,287.9864675,287.9864675
5,2,2,4,3,4,TEOC,0,2.907391071,453,284.3804475,287.9864675,287.9864675
5,2,2,4,3,4,TEOM,0,3.286876917,477,256.4994741,287.9864659,287.9864659
5,2,2,4,3,4,TEOR,0,2.786165953,487,284.3804475,287.9864675,287.9864675
5,2,2,4,3,5,DCC,0,178.4389009,54217,259.2465949,277.8277217,277.8277217
5,2,2,4,3,5,DLog,0,857.162508,132908,259.2465949,277.8277217,277.8277217
5,2,2,4,3,5,MC,0,32.57974005,7739,259.2465949,277.8277217,277.8277217
5,2,2,4,3,5,TEOC,0,2.755382061,160,272.5264195,277.8277217,277.8277217
5,2,2,4,3,5,TEOM,0,2.201150894,278,246.4353754,277.8277217,277.8277217
5,2,2,4,3,5,TEOR,0,1.907274008,304,272.5264195,277.8277217,277.8277217
5,2,2,4,3,6,DCC,6.33E-05,318.6093531,74674,268.1417613,286.7782667,286.7964349
5,2,2,4,3,6,DLog,0,947.2622631,173470,268.1417613,286.7964349,286.7964349
5,2,2,4,3,6,MC,0,42.03638196,5753,268.1417613,286.7964349,286.7964349
5,2,2,4,3,6,TEOC,0,3.322604179,85,283.6438452,286.7964349,286.7964349
5,2,2,4,3,6,TEOM,0,2.409987926,214,257.8661104,286.7964349,286.7964349
5,2,2,4,3,6,TEOR,0,1.801659822,161,283.6438452,286.7964349,286.7964349
5,2,2,4,3,7,DCC,0,196.7670591,47772,267.1544734,285.3909346,285.3909346
5,2,2,4,3,7,DLog,0,1628.014408,301849,267.1544734,285.3909346,285.3909346
5,2,2,4,3,7,MC,0,53.22749591,13434,267.1544734,285.3909343,285.3909343
5,2,2,4,3,7,TEOC,0,3.485845089,183,280.5427334,285.3909346,285.3909346
5,2,2,4,3,7,TEOM,0,2.316154957,253,253.831148,285.3909346,285.3909346
5,2,2,4,3,7,TEOR,0,2.249210835,200,280.5427334,285.3909346,285.3909346
5,2,2,4,3,8,DCC,0,121.5860412,21982,266.5290502,284.377783,284.377783
5,2,2,4,3,8,DLog,0,814.798789,84052,266.5290502,284.377783,284.377783
5,2,2,4,3,8,MC,0,30.68977118,5924,266.5290502,284.377783,284.377783
5,2,2,4,3,8,TEOC,0,1.490365028,1,280.5639816,284.377783,284.377783
5,2,2,4,3,8,TEOM,0,2.393517017,35,254.839171,284.377783,284.377783
5,2,2,4,3,8,TEOR,0,1.210394144,1,280.5639816,284.377783,284.377783
5,2,2,4,3,9,DCC,0,156.047744,43788,261.8222896,282.6833386,282.6833386
5,2,2,4,3,9,DLog,0,770.581125,147370,261.8222896,282.6833386,282.6833386
5,2,2,4,3,9,MC,0,40.21182799,7438,261.8222896,282.6833386,282.6833386
5,2,2,4,3,9,TEOC,0,1.332870007,408,277.9679227,282.6833386,282.6833386
5,2,2,4,3,9,TEOM,0,1.835142136,260,251.5997747,282.6833386,282.6833386
5,2,2,4,3,9,TEOR,0,2.758081198,135,277.9679227,282.6833386,282.6833386
5,2,2,4,3,10,DCC,0,520.0766399,125829,268.8845607,287.9792163,287.9792163
5,2,2,4,3,10,DLog,0,1619.844455,298400,268.8845607,287.9792163,287.9792163
5,2,2,4,3,10,MC,0,55.99309182,14303,268.8845607,287.9792161,287.9792161
5,2,2,4,3,10,TEOC,0,3.705651999,71,283.9773343,287.9792163,287.9792163
5,2,2,4,3,10,TEOM,0,2.305740833,296,258.4043032,287.9792163,287.9792163
5,2,2,4,3,10,TEOR,0,4.034809113,132,283.9773343,287.9792163,287.9792163
5,2,2,4,5,1,DCC,0.009090094137,3600.111197,356866,267.256227,289.6471335,292.3042063
5,2,2,4,5,1,DLog,0.03588299824,3600.221134,304721,267.256227,282.3138928,292.8211952
5,2,2,4,5,1,MC,0,426.6524339,37919,267.256227,292.3042073,292.3042073
5,2,2,4,5,1,TEOC,8.93E-05,1.388479948,1,290.292637,292.2780992,292.3042073
5,2,2,4,5,1,TEOM,6.73E-05,1.368905783,1,263.9688284,292.2845455,292.3042073
5,2,2,4,5,1,TEOR,1.00E-04,1.518882036,1,290.2925425,292.2749822,292.3042073
5,2,2,4,5,2,DCC,0,2991.244761,335117,269.4836012,294.1580416,294.1580416
5,2,2,4,5,2,DLog,0.03234263142,3600.121254,290753,269.4836012,285.0786828,294.60705
5,2,2,4,5,2,MC,0,374.488452,39375,269.4836012,294.1580416,294.1580416
5,2,2,4,5,2,TEOC,0,4.855906963,434,290.9001548,294.1580416,294.1580416
5,2,2,4,5,2,TEOM,0,4.027970076,463,263.6553675,294.158041,294.158041
5,2,2,4,5,2,TEOR,0,4.064060211,665,290.9001548,294.1580412,294.1580412
5,2,2,4,5,3,DCC,0,3032.954318,339297,264.7479155,287.6392273,287.6392273
5,2,2,4,5,3,DLog,0.03422686343,3600.08763,439955,264.7479155,278.3866265,288.2526092
5,2,2,4,5,3,MC,0,431.8703501,45877,264.7479155,287.6392273,287.6392273
5,2,2,4,5,3,TEOC,0,3.538520098,110,284.126963,287.6392268,287.6392268
5,2,2,4,5,3,TEOM,0,3.626583099,144,260.0480905,287.6392261,287.6392261
5,2,2,4,5,3,TEOR,0,2.671760082,165,284.126963,287.6392272,287.6392272
5,2,2,4,5,4,DCC,0.01518910219,3600.092848,321500,265.7485612,287.8968866,292.3372266
5,2,2,4,5,4,DLog,0.04774354225,3600.094357,285694,265.7485612,281.4576734,295.5691937
5,2,2,4,5,4,MC,0,980.8038709,80267,265.7485612,292.3372269,292.3372269
5,2,2,4,5,4,TEOC,0,3.284207106,105,288.9878524,292.3372265,292.3372265
5,2,2,4,5,4,TEOM,0,4.658826828,1,263.3486351,292.3372269,292.3372269
5,2,2,4,5,4,TEOR,0,2.756597996,128,288.9878524,292.3372269,292.3372269
5,2,2,4,5,5,DCC,0,963.592721,117770,260.0140253,283.1030299,283.1030299
5,2,2,4,5,5,DLog,0.0231080328,3600.047795,226777,260.0140253,277.7157393,284.2850065
5,2,2,4,5,5,MC,0,148.1722801,12318,260.0140253,283.1030299,283.1030299
5,2,2,4,5,5,TEOC,0,0.7316439152,1,280.0437064,283.1030299,283.1030299
5,2,2,4,5,5,TEOM,0,1.439577818,1,255.5725578,283.1030296,283.1030296
5,2,2,4,5,5,TEOR,7.32E-05,2.19879508,34,280.0437064,283.0822979,283.1030293
5,2,2,4,5,6,DCC,0.01351077566,3600.087506,280551,268.9913277,289.7474281,293.7157558
5,2,2,4,5,6,DLog,0.0463988163,3600.071002,315741,268.9913277,282.4476164,296.1905053
5,2,2,4,5,6,MC,0,447.731869,35060,268.9913277,293.7157562,293.7157562
5,2,2,4,5,6,TEOC,0,3.049689054,1,291.5222837,293.715754,293.715754
5,2,2,4,5,6,TEOM,0,3.653303146,1,263.2180988,293.7157557,293.7157557
5,2,2,4,5,6,TEOR,0,1.688035965,1,291.5222837,293.715756,293.715756
5,2,2,4,5,7,DCC,0.01322400952,3600.095876,289626,270.4740258,289.0597635,292.9335192
5,2,2,4,5,7,DLog,0.02547271642,3600.15313,325653,270.4740258,285.6187058,293.0843606
5,2,2,4,5,7,MC,0,949.9453819,51163,270.4740258,292.5213397,292.5213397
5,2,2,4,5,7,TEOC,0,5.455942869,821,288.0761841,292.5213397,292.5213397
5,2,2,4,5,7,TEOM,0,5.383513927,864,262.0638999,292.5213397,292.5213397
5,2,2,4,5,7,TEOR,0,3.49526,642,288.0761841,292.5213397,292.5213397
5,2,2,4,5,8,DCC,0.01683805299,3600.101812,302025,267.3397964,288.6032537,293.5459968
5,2,2,4,5,8,DLog,0.05396381242,3600.064113,328538,267.3397964,279.2420957,295.1706281
5,2,2,4,5,8,MC,0,945.8126481,65153,267.3397964,293.5459968,293.5459968
5,2,2,4,5,8,TEOC,0,4.326203108,340,289.073795,293.5459968,293.5459968
5,2,2,4,5,8,TEOM,0,3.635853052,256,263.7748224,293.5459968,293.5459968
5,2,2,4,5,8,TEOR,0,3.532889128,286,289.073795,293.5459961,293.5459961
5,2,2,4,5,9,DCC,0.01229483987,3600.107284,434713,262.5400161,284.5167067,288.0583379
5,2,2,4,5,9,DLog,0.03080360302,3600.217822,311612,262.5400161,279.6576085,288.5458607
5,2,2,4,5,9,MC,0,194.9509492,21911,262.5400161,287.940734,287.940734
5,2,2,4,5,9,TEOC,0,4.893126965,290,284.5688456,287.9407336,287.9407336
5,2,2,4,5,9,TEOM,0,5.266468048,130,257.3120973,287.940734,287.940734
5,2,2,4,5,9,TEOR,0,4.437283993,222,284.5082544,287.940733,287.940733
5,2,2,4,5,10,DCC,0.02881728639,3600.057516,324544,271.5884781,286.1421615,294.6326757
5,2,2,4,5,10,DLog,0.03900917618,3600.066965,300703,271.5884781,284.1852192,295.7210538
5,2,2,4,5,10,MC,4.08E-10,1183.164143,92897,271.5884781,294.6326756,294.6326757
5,2,2,4,5,10,TEOC,0,1.565253019,1,292.3797823,294.6326757,294.6326757
5,2,2,4,5,10,TEOM,0,2.366551876,1,264.9337205,294.6326757,294.6326757
5,2,2,4,5,10,TEOR,0,1.625937939,1,292.2840147,294.6326757,294.6326757
5,2,2,4,7,1,DCC,0.02843709228,3600.142935,97282,266.9692801,286.070384,294.443501
5,2,2,4,7,1,DLog,0.06010049809,3600.021738,226149,266.9692801,278.516422,296.325747
5,2,2,4,7,1,MC,0,2137.455951,61173,266.9692801,292.3871671,292.3871671
5,2,2,4,7,1,TEOC,9.79E-05,2.205695152,1,290.468452,292.3585414,292.3871671
5,2,2,4,7,1,TEOM,0,2.049947023,1,267.1287551,292.3871671,292.3871671
5,2,2,4,7,1,TEOR,0,1.884875059,1,290.4387105,292.3871661,292.3871661
5,2,2,4,7,2,DCC,-1,3600.161324,592727,269.6965139,284.3173376,-1
5,2,2,4,7,2,DLog,0.07307887989,3600.06868,185869,269.6965139,279.6352429,301.6818118
5,2,2,4,7,2,MC,0.007967926907,3600.060838,86967,269.6965139,295.254904,297.6263691
5,2,2,4,7,2,TEOC,0,2.757477045,1,295.994303,297.6263691,297.6263691
5,2,2,4,7,2,TEOM,0,5.583135843,1,268.0494612,297.6263691,297.6263691
5,2,2,4,7,2,TEOR,8.96E-05,2.61964488,1,295.994303,297.599697,297.6263689
5,2,2,4,7,3,DCC,-1,3600.076612,487167,265.5649599,280.3137792,-1
5,2,2,4,7,3,DLog,0.05400056153,3600.109611,191036,265.5649599,277.3763904,293.2098891
5,2,2,4,7,3,MC,0,1937.240869,72263,265.5649599,293.1389749,293.1389749
5,2,2,4,7,3,TEOC,0,7.162235975,46,289.8028364,293.1389746,293.1389746
5,2,2,4,7,3,TEOM,0,6.590137959,79,266.7365409,293.1389749,293.1389749
5,2,2,4,7,3,TEOR,0,4.14718914,133,289.8028364,293.1389749,293.1389749
5,2,2,4,7,4,DCC,0.02759749655,3600.148483,162825,265.9596826,286.5851772,294.7186748
5,2,2,4,7,4,DLog,0.07324445256,3600.050841,238678,265.9596826,277.6727104,299.6180721
5,2,2,4,7,4,MC,0,3223.737626,90926,265.9596826,294.1441452,294.1441452
5,2,2,4,7,4,TEOC,0,1.125592947,1,292.3978412,294.1441452,294.1441452
5,2,2,4,7,4,TEOM,0,2.464761972,1,267.0198924,294.1441452,294.1441452
5,2,2,4,7,4,TEOR,0,1.358139992,1,292.3978412,294.1441452,294.1441452
5,2,2,4,7,5,DCC,0.02411846139,3600.07826,101753,260.8913632,282.2454452,289.221011
5,2,2,4,7,5,DLog,0.05386619957,3600.033041,169948,260.8913632,273.6417746,289.2210114
5,2,2,4,7,5,MC,0,1935.719201,78063,260.8913632,289.2210118,289.2210118
5,2,2,4,7,5,TEOC,0,4.752408028,101,286.0554777,289.2210118,289.2210118
5,2,2,4,7,5,TEOM,9.95E-05,4.216650963,1,263.1435902,289.1922382,289.2210115
5,2,2,4,7,5,TEOR,0,4.479891062,90,286.0554777,289.2210118,289.2210118
5,2,2,4,7,6,DCC,0.03451081057,3600.121758,72648,269.0199767,286.8002115,297.0517067
5,2,2,4,7,6,DLog,0.08293320219,3600.035774,230777,269.0199767,278.4519804,303.6332588
5,2,2,4,7,6,MC,0,3553.474226,79278,269.0199767,296.6958179,296.6958179
5,2,2,4,7,6,TEOC,0,6.903375864,216,293.9855393,296.6958179,296.6958179
5,2,2,4,7,6,TEOM,0,6.985948086,178,266.7049385,296.6958177,296.6958177
5,2,2,4,7,6,TEOR,0,3.177852154,167,293.9527177,296.6958166,296.6958166
5,2,2,4,7,7,DCC,-1,3600.062659,748463,270.6046686,282.1096287,-1
5,2,2,4,7,7,DLog,0.06700396463,3600.052714,228411,270.6046686,280.0709512,300.184503
5,2,2,4,7,7,MC,0,3142.504412,85005,270.6046686,294.9011904,294.9011904
5,2,2,4,7,7,TEOC,0,3.652518988,325,292.0253425,294.9011901,294.9011901
5,2,2,4,7,7,TEOM,0,4.589442968,345,264.7831435,294.9011904,294.9011904
5,2,2,4,7,7,TEOR,0,3.892352104,267,292.0253425,294.9011904,294.9011904
5,2,2,4,7,8,DCC,0.0478122581,3600.090449,246769,267.5143594,285.5882987,299.9285605
5,2,2,4,7,8,DLog,0.07236096116,3600.038214,225586,267.5143594,277.8399791,299.5130298
5,2,2,4,7,8,MC,0.01268324052,3600.087523,51339,267.5143594,293.8320477,297.6066646
5,2,2,4,7,8,TEOC,0,7.132818937,1112,294.5543933,297.3841112,297.3841112
5,2,2,4,7,8,TEOM,0,6.286749125,285,267.2161094,297.3841116,297.3841116
5,2,2,4,7,8,TEOR,0,4.998376846,305,294.5543933,297.3841116,297.3841116
5,2,2,4,7,9,DCC,0.0258402095,3600.075058,110974,262.0627944,282.8237349,290.3258148
5,2,2,4,7,9,DLog,0.06471482681,3600.038287,195573,262.0627944,273.3464613,292.2600177
5,2,2,4,7,9,MC,0,2861.898691,65944,262.0627944,290.3202731,290.3202731
5,2,2,4,7,9,TEOC,0,6.185368061,647,286.6606446,290.3202731,290.3202731
5,2,2,4,7,9,TEOM,0,6.105859995,355,259.9367447,290.3202731,290.3202731
5,2,2,4,7,9,TEOR,0,4.922189951,573,286.1180254,290.3202729,290.3202729
5,2,2,4,7,10,DCC,-1,3600.085886,628013,272.0183964,283.957524,-1
5,2,2,4,7,10,DLog,0.07785684699,3600.073589,281212,272.0183964,280.3269459,303.9950413
5,2,2,4,7,10,MC,0.007325254866,3600.054142,76740,272.0183964,295.475453,297.655858
5,2,2,4,7,10,TEOC,0,2.733356953,1,295.882531,297.655858,297.655858
5,2,2,4,7,10,TEOM,0,3.661692142,1,268.4873097,297.6558576,297.6558576
5,2,2,4,7,10,TEOR,0,2.034012079,1,295.882531,297.655858,297.655858
5,2,2,4,9,1,DCC,-1,3600.016248,270452,267.9220097,281.8251692,-1
5,2,2,4,9,1,DLog,-1,3600.037146,212554,267.9220097,277.1584322,-1
5,2,2,4,9,1,MC,0.01846006384,3600.137909,44768,267.9220097,290.2941634,295.7537973
5,2,2,4,9,1,TEOC,0,2.125941992,1,293.8613984,295.7537978,295.7537978
5,2,2,4,9,1,TEOM,0,2.915268898,1,270.0860889,295.7537978,295.7537978
5,2,2,4,9,1,TEOR,0,2.188549042,1,293.8613984,295.7537976,295.7537976
5,2,2,4,9,2,DCC,0.04672424155,3600.265298,259469,269.2527471,284.8887178,298.852368
5,2,2,4,9,2,DLog,0.08705888375,3600.024868,299777,269.2527471,278.8045038,305.3915513
5,2,2,4,9,2,MC,0.01781270373,3600.100504,30735,269.2527471,293.4648631,298.7870686
5,2,2,4,9,2,TEOC,0,3.386543989,1,297.0937551,298.7870686,298.7870686
5,2,2,4,9,2,TEOM,0,6.66195488,1,270.5437657,298.7870686,298.7870686
5,2,2,4,9,2,TEOR,0,2.178340197,1,297.0937551,298.7870686,298.7870686
5,2,2,4,9,3,DCC,0.04452208412,3600.120482,68115,265.405668,284.6100697,297.8719497
5,2,2,4,9,3,DLog,0.08119473957,3600.035097,181847,265.405668,275.0850731,299.3943167
5,2,2,4,9,3,MC,0.01726415617,3600.30478,29756,265.405668,289.9414838,295.0350143
5,2,2,4,9,3,TEOC,0,6.032008886,160,291.9762937,294.9069536,294.9069536
5,2,2,4,9,3,TEOM,0,7.568497896,140,267.8593291,294.9069536,294.9069536
5,2,2,4,9,3,TEOR,0,3.782284975,148,291.9041031,294.9069536,294.9069536
5,2,2,4,9,4,DCC,0.04691171499,3600.126328,43743,267.2978835,285.3948374,299.4421838
5,2,2,4,9,4,DLog,-1,3600.009573,331141,267.2978835,278.3538515,-1
5,2,2,4,9,4,MC,0.02009801941,3601.728828,29306,267.2978835,292.0947247,298.085656
5,2,2,4,9,4,TEOC,0,3.999490023,1,296.0266654,298.085656,298.085656
5,2,2,4,9,4,TEOM,0,2.732729912,1,271.5745608,298.085656,298.085656
5,2,2,4,9,4,TEOR,8.22E-05,3.079737902,1,296.0266654,298.0611608,298.085656
5,2,2,4,9,5,DCC,0.04217410255,3600.074305,85196,260.7892348,279.1335668,291.4241174
5,2,2,4,9,5,DLog,0.08007263078,3600.034542,141089,260.7892348,272.1885832,295.8805144
5,2,2,4,9,5,MC,0,3168.075785,96795,260.7892348,289.3935759,289.3935759
5,2,2,4,9,5,TEOC,0,4.075242996,71,287.0534017,289.3935759,289.3935759
5,2,2,4,9,5,TEOM,0,6.157529116,1,264.2438276,289.3935759,289.3935759
5,2,2,4,9,5,TEOR,0,3.717276096,1,287.0534017,289.3935759,289.3935759
5,2,2,4,9,6,DCC,0.04259419611,3600.169367,58755,269.8914414,287.7913651,300.594966
5,2,2,4,9,6,DLog,0.08357796078,3600.035405,227348,269.8914414,279.1549399,304.6139529
5,2,2,4,9,6,MC,0.01892008206,3600.104904,33881,269.8914414,293.6560773,299.3192215
5,2,2,4,9,6,TEOC,0,4.07544899,129,297.4118701,299.3192215,299.3192215
5,2,2,4,9,6,TEOM,0,5.564537048,62,269.5252247,299.3192215,299.3192215
5,2,2,4,9,6,TEOR,9.45E-05,5.958987951,1,297.4118701,299.2909429,299.3192215
5,2,2,4,9,7,DCC,0.03945218977,3600.19485,50284,269.9956501,285.163262,296.8756567
5,2,2,4,9,7,DLog,0.06675974711,3600.034118,242114,269.9956501,278.412025,298.3283502
5,2,2,4,9,7,MC,0.007458200264,3600.076112,50608,269.9956501,293.7254691,295.9325936
5,2,2,4,9,7,TEOC,0,5.897105932,127,293.6678218,295.9325934,295.9325934
5,2,2,4,9,7,TEOM,0,4.452520847,279,266.4103835,295.9325935,295.9325935
5,2,2,4,9,7,TEOR,0,5.407809019,129,293.6678218,295.9325936,295.9325936
5,2,2,4,9,8,DCC,0.05323733039,3600.077098,68183,268.2712821,286.4414803,302.5483466
5,2,2,4,9,8,DLog,-1,3600.032386,309496,268.2712821,277.7990591,-1
5,2,2,4,9,8,MC,0.02350975262,3600.218168,29728,268.2712821,293.1378647,300.1953839
5,2,2,4,9,8,TEOC,0,3.938441038,189,297.0248953,299.331216,299.331216
5,2,2,4,9,8,TEOM,0,7.32972908,204,269.9854221,299.3312188,299.3312188
5,2,2,4,9,8,TEOR,0,7.202918053,208,296.9002527,299.3312207,299.3312207
5,2,2,4,9,9,DCC,0.0366277502,3600.131356,46015,262.3911359,281.7364503,292.4481688
5,2,2,4,9,9,DLog,0.07113472588,3600.065747,179309,262.3911359,273.1256247,294.0422388
5,2,2,4,9,9,MC,5.92E-05,3395.202901,76996,262.3911359,291.1941622,291.2113972
5,2,2,4,9,9,TEOC,0,6.25823617,190,288.3716043,291.2113972,291.2113972
5,2,2,4,9,9,TEOM,0,7.300430059,202,263.6513567,291.2113972,291.2113972
5,2,2,4,9,9,TEOR,0,5.469641924,404,288.1506953,291.2113972,291.2113972
5,2,2,4,9,10,DCC,0.04558501773,3600.812142,50296,271.9162648,286.0843177,299.7483516
5,2,2,4,9,10,DLog,-1,3600.019032,313634,271.9162648,280.0871823,-1
5,2,2,4,9,10,MC,0.01336747801,3600.489794,29297,271.9162648,293.6388869,297.6172794
5,2,2,4,9,10,TEOC,0,1.098050117,1,296.2371952,297.617279,297.617279
5,2,2,4,9,10,TEOM,0,2.528107166,1,269.9994408,297.6172794,297.6172794
5,2,2,4,9,10,TEOR,0,0.8927881718,1,296.2323838,297.6172794,297.6172794
5,2,2,5,1,1,DCC,0,1.934551001,1301,270.9539208,274.8791036,274.8791036
5,2,2,5,1,1,DLog,0,2.894479036,1773,270.9539208,274.8791036,274.8791036
5,2,2,5,1,1,MC,0,1.708552122,998,270.9539208,274.8791036,274.8791036
5,2,2,5,1,1,TEOC,0,2.500383139,1,270.9539208,274.8791036,274.8791036
5,2,2,5,1,1,TEOM,0,1.768504143,1,222.7540068,274.8791036,274.8791036
